M1,M2,M3,Inclination,Orientation
-122.835275782507,132.494198292822,-9.63772307189558,-25.7227568659039,-13.2148704742358
-123.251816099567,132.794428177471,-9.06115564265543,-25.7793650960628,-13.0312947966759
-123.752008254716,133.015016928596,-9.34328006097785,-25.933719926071,-13.1643928924848
-123.398493295121,132.934229879483,-9.84599323042563,-25.8597510747196,-13.2661501969001
-123.28562060948,133.009287350645,-9.75420539164567,-25.7832612090697,-13.2619103092161
-0.137713843806464,0.13883340333815,0.110842696172624,0.0562931033716032,-0.00739115555718865
-1.25846168995919,1.25846168995919,1.16776820056794,-0.156159647062906,-0.0427999472962724
-3.46300275039431,3.48987447098594,3.32752687973562,-0.933881099017583,-0.0837664296481274
-6.84426734173525,6.83418328454095,6.64499262058875,-2.0323901613101,-0.102158374871826
-11.2746061968048,11.312707890181,11.019353499074,-3.52815378127863,-0.146333420876412
-16.7921324681351,16.8581945019137,16.0733569141435,-5.30604181956958,-0.235944020034874
-23.4337446377326,23.4975721361102,20.3066555834676,-6.86494538856152,-0.62269053174818
-31.2151417491838,31.2252258063781,23.4505895969095,-7.48076042676813,-0.735964287845542
-40.0198987785182,40.0747881352918,25.4782299380979,-7.36347596610485,-0.420551021626025
-49.9095513929328,49.9812284131037,26.4007492840381,-10.1001515787677,-0.663771605659059
-60.9054136224065,59.7446011294715,26.2261117480822,-12.947981003686,-1.23976607710408
-72.2293514853721,68.2736508677889,25.8443499691865,-16.0298636879151,-1.95264016580585
-82.3305974135285,75.7261129090555,25.8622262523946,-18.6701105036575,-2.83453680407121
-91.3581204336098,82.0750582369002,26.3459172230441,-20.9142715956259,-3.04825006165501
-99.3027532208938,87.4190355920854,25.9854121783477,-23.0306058035006,-3.76897367215007
-106.116940278385,91.5810010159156,25.7928410634043,-24.4981798999487,-4.14712581693641
-111.871728372679,94.6486170510461,25.9842662627575,-25.7228198912613,-4.4808164368206
-116.455390733725,96.6081327103935,26.080580468119,-26.8130439838363,-4.70782231525143
-119.927514972218,97.4658505297043,26.130943458311,-27.5188706916579,-4.9542514629372
-122.310446442167,97.2406781162179,25.9383723433675,-28.0400331021089,-5.07531744504835
-123.607622890343,96.9593558388087,26.048093761135,-28.3677649609237,-5.22153627436573
-123.783520933448,97.149004868997,25.9372264277772,-28.3520086215577,-5.17598612965283
-123.564078097913,97.5586696925155,26.0660273401226,-28.3023331807198,-5.2572888407819
-123.220303420835,97.258439807867,26.3044923744561,-28.132164715566,-5.07503096615078
-123.089669043545,97.1667665606461,25.9618636129679,-28.0940057264102,-5.21259813276169
-122.799179441414,97.0601964107517,25.881248451193,-27.9890398583423,-5.22090602079109
-122.965337202002,97.1587451515142,26.4018951996283,-28.0089214938333,-5.10511125039515
-123.597882607826,97.3804798182298,26.1387929801043,-28.1845330580409,-5.16234973412872
-123.182488206356,97.0034735890338,25.835354531803,-28.1141165450193,-5.31624619790086
-122.972785653338,97.1644747294655,26.1578151789026,-27.9882950132086,-5.16000060716868
-123.390471885989,97.4778826434021,26.3750234790367,-28.0805412182247,-5.17094410105568
-123.820763190132,97.1283783883723,26.1925364212875,-28.1647087183294,-5.24273571278557
-123.691847686228,97.2853688242381,26.2272576636725,-28.2004612847456,-5.24244923388801
-122.993985091758,97.013213871551,25.830885461001,-27.9941391827189,-5.27155548988065
-122.977369315699,97.1724961385974,25.9887353335595,-27.9370152905444,-5.28404596981451
-123.539440912723,97.4824663057631,26.0738195661364,-28.0737803162421,-5.24307948746265
-123.737684309838,97.3426646037512,26.0715850307354,-28.1402434204773,-5.35961910299226
-123.505063445015,97.0516020438248,26.1511115726996,-28.1196742356321,-5.25448134758575
-123.388180054808,97.2360944538569,26.2317267344745,-28.1199607145297,-5.2827281668857
-123.540586828313,97.4790285589924,26.0525628319371,-28.0780202039261,-5.31091769040614
-123.026643686081,96.9685231635308,25.9294342017635,-28.0074890993455,-5.39010045769322
-122.970493822158,97.1679124762363,26.1634301652949,-27.9173628381714,-5.25751802389995
-123.501625698244,97.3088600938385,26.3324527148585,-28.0611179489697,-5.29390084389075
-123.510220065171,97.2441158629887,25.8252704746087,-28.0795098941934,-5.40952372694815
-122.967629033182,97.1959874081977,25.883482986594,-27.9857167031305,-5.42401955916496
-122.932678607679,97.1822364211146,26.1152444147244,-27.8836729198177,-5.33246090350306
-123.224887083196,97.2773474151063,26.0492396767253,-27.990128478153,-5.35154039808091
-123.473550766283,97.276201499516,25.8801598313822,-28.0430124826436,-5.4079767409013
-123.155559189985,97.2418240318082,25.8185668684056,-27.9679550114815,-5.48498226856688
-122.714381687734,97.1106166967232,26.0424787747428,-27.7946352784544,-5.38723566871757
-123.291923145226,97.3019846002969,26.0156070541511,-27.8914651458315,-5.36918749817095
-123.76919698857,97.3695936201224,26.0055229969568,-28.127810236323,-5.49546739621778
-123.683826277096,97.3346431946194,26.3313640950477,-28.1317636451094,-5.39497059895183
-122.901165928947,97.114054443494,25.9495450203726,-27.9280771489404,-5.38672000670195
-122.747040282057,96.9226865399203,25.7816110906197,-27.8424772543478,-5.46057426649431
-123.403076957482,97.3650099577613,26.0715850307354,-27.9869199145003,-5.43885916605885
-123.617936130656,97.2360944538569,26.2204967616899,-28.0568780612858,-5.47071561946813
-123.140662287312,97.2721907949501,26.1858328150845,-27.9577563627281,-5.42585302410938
-123.011173825612,97.2206245933884,25.9741822055632,-27.8665414817433,-5.44309905374282
-122.723549012456,96.9908685175409,25.7793765552187,-27.8669998479794,-5.50050942481493
-123.156705105575,97.2550020610962,26.0559432829283,-27.8771412009532,-5.46131911162798
-123.356094418281,97.2515643143254,26.045859225734,-27.9994103944341,-5.48188829647318
-123.670648247808,97.1810905055243,25.9618636129679,-27.9979207041668,-5.51597928528346
-0.321332493201015,0.309016765394678,0.26087284074322,0.0549237342412409,-0.00836518380891043
-1.73766067149481,1.69511282562839,1.61673792883245,-0.227538729180304,-0.0315699745117081
-4.24002519383892,4.22434906856414,4.04968861429646,-1.07038256412955,-0.057123892174543
-7.82843694643146,7.8272910308412,7.56418881131713,-2.21499754019625,-0.0818183731446823
-12.5331079938097,12.5263470918271,12.1971828385245,-3.80399285258846,-0.105939896319689
-18.4413341856397,18.3361391344537,18.0337893059631,-5.70128529538467,-0.136879617256754
-25.3572785475458,25.2319153819712,24.8803484788789,-7.76593871013859,-0.248549091527752
-33.3099900397412,33.1431447297991,32.7434493719158,-9.13341707977733,-0.848836973486314
-42.3867874302037,40.6133111669352,40.183363637469,-9.05681262256834,-1.34226822665298
-52.5619449139319,46.9000332782287,46.5350018669508,-12.0870145136767,-0.934551459637885
-63.9409440210096,52.0771653234718,51.8554879525356,-14.9805659706464,-0.983825830019136
-74.839174242193,56.1581718108501,55.9768306686912,-18.3886335276436,-1.46155803959922
-84.6482116948327,59.1510168537159,59.0347064213044,-20.934972560764,-1.2692161077738
-93.4035797622268,61.065268847248,60.9884925027005,-23.5053758212799,-1.20773773635626
-101.089808583907,61.8674097604312,61.8456373642162,-25.5210986403296,-1.56451855538423
-107.686844637043,61.6949494640968,61.7092734089751,-27.195625092379,-1.46929296983348
-113.021654667506,61.6107246682126,61.6118705838028,-28.4761284687168,-1.37492682097544
-117.39618743333,61.7998007406057,61.7797472177761,-29.4356608882224,-1.59860954419451
-120.597302634726,61.5780660738901,61.6244756552957,-30.1966061359357,-1.56388830180958
-122.701776616241,61.4302429627463,61.4136271866876,-30.679609557231,-1.44551522133555
-123.718776702599,61.7585477793563,61.757401863766,-30.9510769605639,-1.57380047166534
-123.823055021312,61.9063708905001,61.8931928612121,-30.9454619741717,-1.58904114901583
-123.763467410619,61.8605342668896,61.8559506045285,-30.9225436623664,-1.53369342600619
-123.399639210711,61.7218784804679,61.7281810162144,-30.7763821288286,-1.58216565547426
-123.334894979861,61.6284863598616,61.6399455157642,-30.7211489973779,-1.58285320482841
-123.016903403563,61.3723742254381,61.3844063391359,-30.6495865687661,-1.55523663910311
-123.257545677518,61.6353618534032,61.6296322754519,-30.5875352395534,-1.58182188079718
-123.216865674064,61.5591584666508,61.5580125510605,-30.6676920350922,-1.59459883962859
-123.354948502691,61.8232920102061,61.8066762341473,-30.6152663968378,-1.57483179569658
-123.503917529425,61.7419320032975,61.744223834478,-30.6660877532659,-1.60966762964054
-123.662626838676,61.7866227113177,61.7808931333664,-30.7048769959962,-1.60542774195657
-123.377293856701,61.6410914313545,61.7104193245653,-30.6455758642002,-1.60095867115455
-123.315414414827,61.7465156656586,61.7218784804679,-30.5511524195626,-1.60892278450686
-123.314268499236,61.7470886234537,61.7665691884881,-30.6506178927973,-1.61642853162308
-123.090814959135,61.5941088921538,61.5792119894804,-30.5399224467781,-1.60090137537503
-123.564078097913,61.7854767957275,61.7854767957275,-30.6460915262158,-1.62582503946322
-123.577829084996,61.7551100325855,61.7596936949466,-30.6213970452457,-1.61992357417338
-123.207125391547,61.454880147937,61.4766525441519,-30.6307935530858,-1.61992357417338
-122.832983951326,61.5482722685433,61.5368131126407,-30.4244714510592,-1.62588233524274
-123.4832910488,61.7957900360398,61.7912063736788,-30.5954993529058,-1.65258216849583
-123.600174439007,61.5224891677624,61.5299376190991,-30.6674055561947,-1.63378915281554
-123.35265667151,61.4428480342392,61.4520153589613,-30.6758853315626,-1.63659664601168
-123.036956926393,61.6176001617541,61.638799600174,-30.4568435664841,-1.65195191492119
-123.291923145226,61.6330700222227,61.6061410058515,-30.5250828398842,-1.65859822534471
-123.8362330506,61.9086627216806,61.7998007406057,-30.8064624130729,-1.66312459192624
-123.574391338226,61.6800525614234,61.8112598965083,-30.622772143954,-1.66312459192624
-123.582985705153,61.7218784804679,61.651977629462,-30.6788074163178,-1.66312459192624
-123.458653863609,61.7035438310237,61.6244756552957,-30.6478676953807,-1.66312459192624
-123.082793550003,61.5110300118598,61.5156136742208,-30.4669276236784,-1.66312459192624
-122.91377100044,61.5190514209916,61.5929629765635,-30.5082378807073,-1.66312459192624
-123.226032998786,61.5964007233343,61.5717635381437,-30.5692578858888,-1.67326594490006
-123.287339482865,61.6880739705552,61.5780660738901,-30.535453375976,-1.67756312836354
-123.324581739549,61.6072869214418,61.6634367853646,-30.5910875778833,-1.68277704429923
-123.601320354597,61.6072869214418,61.7184407336972,-30.6949648261405,-1.68810555179394
-123.389325970398,61.4531612745516,61.4382643718782,-30.6134902276729,-1.67945388908747
-122.965337202002,61.7505263702245,61.6153083305736,-30.4756938779439,-1.69939282035802
-123.050134955681,61.691511717326,61.7608396105368,-30.5263433470335,-1.71927445584906
-123.226032998786,61.603849174671,61.5860874830219,-30.5650179982048,-1.68604290373147
-123.526262883435,61.7430779188878,61.752818201405,-30.6149226221607,-1.71085197626064
-123.502771613834,61.6668745321354,61.651977629462,-30.662306231818,-1.72236842794277
-123.360105122847,61.5998384701051,61.6164542461639,-30.6525086535213,-1.71291462432311
-123.013465656793,61.4497235277808,61.5201973365819,-30.4672713983555,-1.72276949839936
0,0,0,0.0349332367691262,0
-0.572128725201269,0.54861682912028,0.499353344937137,0.0287624813155671,-0.00613064840789958
-2.25940749889684,2.22581498336832,2.14744008657237,-0.368377484801412,-0.0188503114598039
-5.03607556565984,4.98233212447656,4.85581731373373,-1.29946827935671,-0.039705975202566
-8.92003613771471,8.89769078370461,8.69165516057556,-2.485668532194,-0.0517953846798257
-13.9024198283928,13.8531454580116,13.6135345080879,-4.2164938171929,-0.0806724575544195
-20.0491110545563,18.5287102493972,19.7053936732573,-6.12301088049071,0.01300614194947
-27.2382416931808,22.0890699883401,26.8520108434831,-7.80051671307474,0.404680090700901
-35.4809271254918,24.5657373535726,35.0789972322076,-8.59561024537778,0.118716855151108
-44.8219726510687,25.9686245149504,44.4054896297881,-9.57949337117643,-0.287452925817134
-55.4270776642631,26.334744546039,54.6108419893198,-12.8407691410611,0.855884354366424
-66.7725014445461,25.8543767306013,63.7661918934947,-15.6683731558112,1.19186680543114
-77.4243598138233,25.9003279457708,71.8151029994925,-18.6034640529279,2.13747635051505
-86.9939009080983,26.0715850307354,78.7782590837174,-21.1723776231764,2.52256128462248
-95.4490390908438,26.0089034479481,84.6694111332525,-23.2013930630732,2.95508712416673
-102.907230710062,26.1006912867281,89.4897050636881,-25.1403968333549,3.49166209930675
-109.111790673533,26.0145184343404,93.1394462186715,-26.3861789673079,3.64991304232188
-114.256951673808,26.0704964109247,95.6988486895209,-27.6372896087556,4.02525769391209
-118.324379061442,26.2026204784818,97.1432752910457,-28.4934604420196,4.18201894665988
-121.27224691739,26.3616162666306,97.4967902506414,-29.1481793145155,4.2903079699396
-123.087377212365,25.9462218651608,97.3334972790291,-29.5721680829124,4.43572465834381
-123.824773894698,25.8129518820134,97.210311353076,-29.7287574483216,4.57071351487663
-123.452351327863,26.1444079664965,97.276201499516,-29.6323859471806,4.42724488297587
-122.84673493841,25.9327573569752,96.9329997802327,-29.3750133056078,4.41939536118258
-123.335467937656,26.2238772126812,97.2126031842565,-29.4745360746221,4.40512871208382
-123.771488819751,26.096222215926,97.4251705262501,-29.5697043643933,4.46345581562814
-123.406514704252,25.8924784239775,97.205727690715,-29.4511593965807,4.49181722648711
-123.182488206356,26.0200761249532,97.3214651653314,-29.3570797266202,4.42237474171726
-123.431151889443,26.1130098793234,97.4366296821527,-29.397817025854,4.42260392483531
-123.722214449369,26.4085988058314,97.2773474151063,-29.4762549480075,4.43073992552617
-123.317706246007,26.2406648760785,97.0716555666543,-29.3606893607296,4.35488031345085
-123.088523127955,25.8801598313822,97.363864042171,-29.2691880008472,4.45686680098413
-122.786001412126,25.7290135650267,97.1587451515142,-29.176598021154,4.47262314035023
-122.989974387192,26.3335986304487,96.8464831531679,-29.2312581948095,4.35384898941961
-123.531419503591,26.3425367720528,97.4085547501913,-29.3835503767553,4.33201929742513
-123.577829084996,25.8633721679849,97.4228786950695,-29.3839514472119,4.48436877515041
-123.262702297675,25.9092660873749,97.0762392290154,-29.2813347061039,4.46947187247701
-122.967629033182,26.2955542328521,97.0848335959423,-29.2397379701774,4.342389833517
-123.291923145226,26.2216426772802,97.2664612169988,-29.2605936339202,4.33797805849449
-123.782375017858,26.1735142224892,97.4463699646699,-29.4286421552321,4.43446415119452
-123.642573315846,26.1477311217083,97.0762392290154,-29.3860713910539,4.40088882439985
-123.053572702452,25.9506909359628,97.2091654374857,-29.246384280601,4.39464358443293
-122.717819434505,25.6607169958471,97.0894172583034,-29.0990768314728,4.42077045989089
-123.41625498677,26.1253284719187,97.2550020610962,-29.3106701452146,4.40163366953352
-123.761175579438,26.2395762562678,97.1587451515142,-29.3773624325679,4.37653811810679
-123.343489346788,25.9551600067648,97.1444212066359,-29.3330154992248,4.42965130571542
-122.845589022819,25.9339032725655,97.0155057027315,-29.1625605551733,4.35539597546647
